date,total_articles,candidate_count,gpr_positive_count,positive_share,mean_score,gpr_sum,gpr_index,gpr_acts_index,gpr_threats_index,gpr_7ma,gpr_30ma,is_imputed,impute_method
2025-02-06,157184.0,17475.0,17475.0,0.111175437703583,0.6292805748075947,10996.678044762715,65.1046497400296,65.22342613015186,50.260138046911045,86.35029766445005,82.70804839476915,False,none
2025-02-07,146697.0,15085.0,15085.0,0.1028310054057001,0.6271865913320701,9461.109730244278,53.33936071556336,54.24292390115781,27.828330803756224,88.23884859788258,82.98963584214492,False,none
2025-02-08,92355.0,10447.0,10445.0,0.113096204861675,0.6396621352528337,6681.271002715847,70.67217953084739,71.47291624795953,42.94168764767105,85.21082413236454,83.51549876623012,False,none
2025-02-09,70005.0,8891.0,8891.0,0.1270052139132919,0.6594794196845608,5863.43152041543,109.28268084212847,112.60465292419715,35.13260840457935,78.3740743534838,85.4720411280599,False,none
2025-02-10,132540.0,13690.0,13688.0,0.1032744831748906,0.6319807894915103,8650.553046559793,54.91982620169752,54.65896974279345,49.435792336118425,71.91646849896985,84.70696789667434,False,none
2025-02-11,150669.0,17021.0,17021.0,0.1129694894105622,0.6213485239628525,10575.973226371712,65.63689094670673,66.09206111630391,44.67388109934395,70.09039358169031,83.80760672355957,False,none
2025-02-12,153209.0,17726.0,17726.0,0.1156981639459822,0.6316890749595687,11197.320542733316,72.4610831678908,72.52627643645884,57.19245999298584,70.20238159212342,84.23201334409062,False,none
2025-02-13,157551.0,17061.0,17061.0,0.1082887445969876,0.6317328033050574,10777.993357187584,61.62511781794394,62.66996422868862,32.13771392076278,69.70530560325403,84.36111545576162,False,none
2025-02-14,149340.0,16803.0,16802.0,0.1125083701620463,0.6248080699307754,10498.025190976889,65.87245005647782,64.8106844857279,81.9019780426074,71.49574693767038,84.20696836774657,False,none
2025-02-15,86757.0,11608.0,11607.0,0.1337874753622186,0.6458980468531546,7496.938629824565,117.96823710234082,117.81566448976743,98.06142067961262,78.25232659074086,86.01623182395556,False,none
2025-02-16,71116.0,10242.0,10242.0,0.1440182237471174,0.6426521059195579,6582.042868828112,139.57552834801686,144.23657128775315,40.59332233417489,82.57987623443921,88.98433997271644,False,none
2025-02-17,113105.0,14286.0,14286.0,0.126307413465364,0.6432629298547448,9189.654215904884,101.43738241628422,102.39053161577665,64.82959060885067,89.2252414079516,89.8627577644222,False,none
2025-02-18,140126.0,15479.0,15478.0,0.1104577308993334,0.6364703537207483,9851.288134889744,65.88836915782682,68.04476003829548,21.169211575169886,89.26116686668304,88.20821101266048,False,none
2025-02-19,151585.0,15816.0,15816.0,0.1043375004123099,0.6423051529336024,10158.698298797855,58.595899495004495,59.31992716236705,34.64809011870139,87.280426341985,87.01110489177657,False,none
2025-02-20,153509.0,16792.0,16792.0,0.1093877231953826,0.6431073908291619,10799.059306803289,65.99170301344297,65.89390798501414,55.09809478051213,87.90422422705629,85.5529265962641,False,none
2025-02-21,148477.0,17293.0,17293.0,0.1164692174545552,0.6453039445322822,11159.241112796755,77.5999873638675,76.80629261307939,85.17999933219495,89.57958669954053,85.94531612980724,False,none
2025-02-22,88636.0,12572.0,12572.0,0.1418385306196128,0.6449453016297303,8108.252332088969,135.63519570320642,131.5671630986101,204.9922714245989,92.1034379282356,87.99884573826573,False,none
2025-02-23,71553.0,11510.0,11510.0,0.1608597822593042,0.6658852532934232,7664.339265407301,199.65046542099506,208.0844155851899,42.114680119367264,100.68557179580394,92.2116743495472,False,none
2025-02-24,130930.0,16625.0,16625.0,0.1269762468494615,0.6515339202011408,10831.751423343963,106.02573780005623,109.77725484408809,28.78764835904917,101.34105113634278,90.7194131321656,False,none
2025-02-25,155701.0,16983.0,16983.0,0.10907444396632,0.6404042183799171,10875.984840746132,64.85684985386615,67.21491287585737,18.375631348115995,101.19369123577698,85.32196749276328,False,none
2025-02-26,158770.0,14845.0,14843.0,0.0934874346539018,0.6407021566537414,9509.942111211483,44.50151856183911,46.62330446370397,8.14039954014612,99.18020824532478,83.3388785657795,False,none
2025-02-27,157137.0,15567.0,15567.0,0.0990664197483724,0.6299022977247486,9805.689068681162,49.19952379776505,50.10444133313692,24.637701732172737,96.78132550022794,82.89452313174903,False,none
2025-02-28,154553.0,16889.0,16889.0,0.1092764294449153,0.6349151618478807,10723.082168448856,63.791836823338144,65.04609043376924,30.80523714498413,94.8087325658666,83.41443723945268,False,none
2025-03-01,88140.0,13082.0,13082.0,0.1484229634672112,0.653122989983013,8544.154954957776,156.33667020915934,165.19631178721204,17.557623519598277,97.76608606671701,86.8438859332472,False,none
2025-03-02,72127.0,11029.0,11029.0,0.1529108378277205,0.6491344065642114,7159.303369996687,165.66817342661295,173.13228850708978,31.270690054662033,92.91147292466242,91.02884157474976,False,none
2025-03-03,137079.0,16960.0,16960.0,0.1237242757825779,0.6389125197530376,10835.95633501152,94.83998301930166,99.44001322301588,15.510949028811131,91.31350795598321,91.12789598241069,False,none
2025-03-04,156387.0,20800.0,20799.0,0.1329969882407105,0.6406374295558889,13324.617897332932,113.96147693505063,119.28161210766166,20.122766857754467,98.3284546818667,89.6886142371026,False,none
2025-03-05,161093.0,20840.0,20838.0,0.1293538515019274,0.63286633609588,13187.668711565948,103.32830776612845,107.0876231141081,27.08367293080927,106.73228171105089,89.79545558986369,False,none
